"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"272",0.509,0.419,0.438,0.348,0.683,0.685,0.552,1
"273",0.505,0.504,0.552,0.365,0.901,0.916,0.74,1
"274",0.574,0.442,0.518,0.343,0.911,0.895,0.705,1
"275",0.567,0.372,0.403,0.306,0.626,0.496,0.44,1
"276",0.511,0.271,0.214,0.157,0.407,0.391,0.326,1
"277",0.586,0.1,0.171,0.1,0.468,0.41,0.295,1
"278",0.54,0.269,0.249,0.183,0.608,0.466,0.365,1
"279",0.568,0.277,0.358,0.193,0.879,0.837,0.59,1
"280",0.593,0.263,0.268,0.177,0.784,0.596,0.438,1
"281",0.539,0.358,0.398,0.337,0.513,0.428,0.354,1
"282",0.559,0.454,0.504,0.324,0.891,0.904,0.708,1
"283",0.52,0.392,0.475,0.339,0.835,0.778,0.596,1
"284",0.516,0.456,0.523,0.344,0.917,0.933,0.735,1
